iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
KOR,Asia,South Korea,2021-06-27,155572.0,501.0,580.857,2015.0,2.0,1.571,3032.286,9.765,11.322,39.275,0.039,0.031,1.18,147.0,2.865,,,,,,,,,,,696.0,0.014,0.8346,1.2,people tested,19034230.0,15427590.0,4764841.0,42.0,2830.0,123036.0,37.1,30.07,9.29,0.0,2398.0,38788.0,0.076,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3864.0,-0.84,2.1,-75.31402675
KOR,Asia,South Korea,2021-06-28,156167.0,595.0,609.429,2017.0,2.0,1.571,3043.883,11.597,11.878,39.314,0.039,0.031,1.21,141.0,2.748,,,,,,,,,,,696.0,0.014,0.8756,1.1,people tested,19193779.0,15442535.0,4910411.0,43.0,159549.0,122480.0,37.41,30.1,9.57,0.0,2387.0,33916.0,0.066,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-29,156961.0,794.0,630.857,2018.0,1.0,1.571,3059.359,15.476,12.296,39.333,0.019,0.031,1.21,152.0,2.963,,,,,,,,,,,696.0,0.014,0.9064,1.1,people tested,19357633.0,15461574.0,5056348.0,43.0,163854.0,121071.0,37.73,30.14,9.86,0.0,2360.0,29445.0,0.057,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-06-30,157723.0,762.0,652.571,2021.0,3.0,1.857,3074.212,14.852,12.719,39.392,0.058,0.036,1.2,149.0,2.904,,,,,,,,,,,696.0,0.014,0.9376,1.1,people tested,19511782.0,15478839.0,5194514.0,44.0,154149.0,119492.0,38.03,30.17,10.12,0.0,2329.0,25382.0,0.049,50.0,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-01,158549.0,826.0,680.0,2024.0,3.0,2.143,3090.311,16.1,13.254,39.45,0.058,0.042,1.22,144.0,2.807,,,,,,,,,,,696.0,0.014,0.977,1.0,people tested,19639897.0,15486147.0,5316530.0,45.0,128115.0,115609.0,38.28,30.18,10.36,0.0,2253.0,19670.0,0.038,36.57,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-02,159342.0,793.0,697.857,2025.0,1.0,1.857,3105.768,15.457,13.602,39.47,0.019,0.036,1.21,145.0,2.826,,,,,,,,,,,696.0,0.014,,,people tested,19769152.0,15494212.0,5438933.0,45.0,129255.0,110743.0,38.53,30.2,10.6,0.0,2159.0,11435.0,0.022,36.57,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-03,160084.0,742.0,716.143,2026.0,1.0,1.857,3120.231,14.462,13.958,39.489,0.019,0.036,1.23,144.0,2.807,,,,,,,,,,,696.0,0.014,,,people tested,19790267.0,15497549.0,5457165.0,47.0,21115.0,108410.0,38.57,30.21,10.64,0.0,2113.0,10122.0,0.02,36.57,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-04,160795.0,711.0,746.143,2028.0,2.0,1.857,3134.089,13.858,14.543,39.528,0.039,0.036,1.28,143.0,2.787,,,,,,,,,,,696.0,0.014,,,people tested,19792846.0,15498902.0,5458422.0,47.0,2579.0,108374.0,38.58,30.21,10.64,0.0,2112.0,10187.0,0.02,36.57,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3708.2,-0.8,2.81,-72.27729658
KOR,Asia,South Korea,2021-07-05,161541.0,746.0,767.714,2032.0,4.0,2.143,3148.629,14.54,14.964,39.606,0.078,0.042,1.34,139.0,2.709,,,,,,,,,,,696.0,0.014,,,people tested,19927437.0,15555794.0,5536172.0,47.0,134591.0,104808.0,38.84,30.32,10.79,0.0,2043.0,16180.0,0.032,36.57,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-06,162753.0,1212.0,827.429,2033.0,1.0,2.143,3172.253,23.623,16.128,39.626,0.019,0.042,1.44,144.0,2.807,,,,,,,,,,,696.0,0.014,,,people tested,20060496.0,15596720.0,5628405.0,49.0,133059.0,100409.0,39.1,30.4,10.97,0.0,1957.0,19307.0,0.038,36.57,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-07,164028.0,1275.0,900.714,2034.0,1.0,1.857,3197.104,24.851,17.556,39.645,0.019,0.036,1.48,155.0,3.021,,,,,,,,,,,696.0,0.014,,,people tested,20188482.0,15634324.0,5718935.0,51.0,127986.0,96671.0,39.35,30.47,11.15,0.0,1884.0,22212.0,0.043,36.57,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-08,165344.0,1316.0,970.714,2036.0,2.0,1.714,3222.754,25.65,18.92,39.684,0.039,0.033,1.47,153.0,2.982,,,,,,,,,,,696.0,0.014,,,people tested,20336699.0,15674825.0,5826767.0,55.0,148217.0,99543.0,39.64,30.55,11.36,0.0,1940.0,26954.0,0.053,36.57,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-09,166722.0,1378.0,1054.286,2038.0,2.0,1.857,3249.613,26.859,20.549,39.723,0.039,0.036,1.45,148.0,2.885,,,,,,,,,,,696.0,0.014,,,people tested,20547369.0,15735284.0,5977094.0,58.0,210670.0,111174.0,40.05,30.67,11.65,0.0,2167.0,34439.0,0.067,36.57,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-10,168046.0,1324.0,1137.429,2043.0,5.0,2.429,3275.419,25.806,22.17,39.821,0.097,0.047,1.4,148.0,2.885,,,,,,,,,,,696.0,0.014,,,people tested,20602195.0,15749542.0,6017724.0,62.0,54826.0,115990.0,40.16,30.7,11.73,0.0,2261.0,35999.0,0.07,36.57,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-11,169146.0,1100.0,1193.0,2044.0,1.0,2.286,3296.86,21.44,23.253,39.84,0.019,0.045,1.34,145.0,2.826,,,,,,,,,,,696.0,0.014,,,people tested,20605537.0,15751026.0,6019600.0,64.0,3342.0,116099.0,40.16,30.7,11.73,0.0,2263.0,36018.0,0.07,36.57,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3551.2,-0.75,2.84,-69.21717696
KOR,Asia,South Korea,2021-07-12,170296.0,1150.0,1250.714,2046.0,2.0,2.0,3319.275,22.415,24.378,39.879,0.039,0.039,1.31,138.0,2.69,,,,,,,,,,,696.0,0.014,,,people tested,20733503.0,15783934.0,6114722.0,70.0,127966.0,115152.0,40.41,30.76,11.92,0.0,2244.0,32591.0,0.064,45.37,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-13,171911.0,1615.0,1308.286,2048.0,2.0,2.143,3350.753,31.478,25.5,39.918,0.039,0.042,1.29,146.0,2.846,,,,,,,,,,,696.0,0.014,,,people tested,20954732.0,15893744.0,6226237.0,72.0,221229.0,127748.0,40.84,30.98,12.14,0.0,2490.0,42432.0,0.083,45.37,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-14,173511.0,1600.0,1354.714,2050.0,2.0,2.286,3381.939,31.186,26.405,39.957,0.039,0.045,1.26,163.0,3.177,,,,,,,,,,,696.0,0.014,,,people tested,21192236.0,16007445.0,6350125.0,78.0,237504.0,143393.0,41.31,31.2,12.38,0.0,2795.0,53303.0,0.104,45.37,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-15,175046.0,1535.0,1386.0,2051.0,1.0,2.143,3411.858,29.919,27.015,39.976,0.019,0.042,1.22,167.0,3.255,,,,,,,,,,,696.0,0.014,,,people tested,21461188.0,16132156.0,6494457.0,87.0,268952.0,160641.0,41.83,31.44,12.66,0.0,3131.0,65333.0,0.127,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-16,176500.0,1454.0,1396.857,2055.0,4.0,2.429,3440.198,28.34,27.226,40.054,0.078,0.047,1.18,171.0,3.333,,,,,,,,,,,696.0,0.014,,,people tested,21783617.0,16268608.0,6680547.0,89.0,322429.0,176607.0,42.46,31.71,13.02,0.0,3442.0,76189.0,0.149,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-17,177951.0,1451.0,1415.0,2057.0,2.0,2.0,3468.48,28.282,27.58,40.093,0.039,0.039,1.18,185.0,3.606,,,,,,,,,,,696.0,0.014,,,people tested,21857335.0,16304308.0,6718620.0,95.0,73718.0,179306.0,42.6,31.78,13.1,0.0,3495.0,79252.0,0.154,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-18,179203.0,1252.0,1436.714,2058.0,1.0,2.0,3492.883,24.403,28.003,40.113,0.019,0.039,1.18,187.0,3.645,,,,,,,,,,,696.0,0.014,,,people tested,21862022.0,16307566.0,6720069.0,97.0,4687.0,179498.0,42.61,31.79,13.1,0.0,3499.0,79506.0,0.155,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-3334.4,-0.7,3.95,-64.99148312
KOR,Asia,South Korea,2021-07-19,180481.0,1278.0,1455.0,2059.0,1.0,1.857,3517.793,24.91,28.36,40.132,0.019,0.036,1.17,185.0,3.606,,,,,,,,,,,696.0,0.014,,,people tested,22096464.0,16469076.0,6793123.0,100.0,234442.0,194709.0,43.07,32.1,13.24,0.0,3795.0,97877.0,0.191,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-20,182265.0,1784.0,1479.143,2060.0,1.0,1.714,3552.565,34.772,28.83,40.152,0.019,0.033,1.17,207.0,4.035,,,,,,,,,,,696.0,0.014,,,people tested,22311623.0,16621147.0,6856315.0,101.0,215159.0,193842.0,43.49,32.4,13.36,0.0,3778.0,103915.0,0.203,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-21,184103.0,1838.0,1513.143,2063.0,3.0,1.857,3588.39,35.825,29.493,40.21,0.058,0.036,1.16,214.0,4.171,,,,,,,,,,,696.0,0.014,,,people tested,22494431.0,16762209.0,6898180.0,101.0,182808.0,186028.0,43.84,32.67,13.45,0.0,3626.0,107823.0,0.21,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-22,185733.0,1630.0,1526.714,2066.0,3.0,2.143,3620.16,31.771,29.758,40.269,0.058,0.042,1.11,218.0,4.249,,,,,,,,,,,696.0,0.014,,,people tested,22698220.0,16904119.0,6960128.0,103.0,203789.0,176719.0,44.24,32.95,13.57,0.0,3444.0,110280.0,0.215,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-23,187362.0,1629.0,1551.714,2068.0,2.0,1.857,3651.912,31.751,30.245,40.308,0.039,0.036,1.09,227.0,4.425,,,,,,,,,,,696.0,0.014,,,people tested,22908397.0,17052067.0,7022469.0,106.0,210177.0,160683.0,44.65,33.24,13.69,0.0,3132.0,111923.0,0.218,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-24,188848.0,1486.0,1556.714,2073.0,5.0,2.286,3680.876,28.964,30.342,40.405,0.097,0.045,1.08,254.0,4.951,,,,,,,,,,,696.0,0.014,,,people tested,22951479.0,17082277.0,7035409.0,108.0,43082.0,156306.0,44.74,33.3,13.71,0.0,3047.0,111138.0,0.217,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-25,190166.0,1318.0,1566.143,2077.0,4.0,2.714,3706.565,25.689,30.526,40.483,0.078,0.053,1.09,257.0,5.009,,,,,,,,,,,696.0,0.014,,,people tested,22955065.0,17084534.0,7036774.0,110.0,3586.0,156149.0,44.74,33.3,13.72,0.0,3044.0,110995.0,0.216,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2945.6,-0.61,7.1,-57.41330155
KOR,Asia,South Korea,2021-07-26,191531.0,1365.0,1578.571,2079.0,2.0,2.857,3733.171,26.605,30.768,40.522,0.039,0.056,1.09,244.0,4.756,,,,,,,,,,,696.0,0.014,,,people tested,23642611.0,17704981.0,7104084.0,117.0,687546.0,220878.0,46.08,34.51,13.85,0.0,4305.0,176558.0,0.344,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-27,193427.0,1896.0,1594.571,2083.0,4.0,3.286,3770.126,36.955,31.08,40.6,0.078,0.064,1.07,269.0,5.243,,,,,,,,,,,696.0,0.014,,,people tested,24076618.0,18088313.0,7154880.0,120.0,434007.0,252142.0,46.93,35.26,13.95,0.0,4915.0,209595.0,0.409,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-28,195099.0,1672.0,1570.857,2085.0,2.0,3.143,3802.715,32.589,30.618,40.639,0.039,0.061,1.02,286.0,5.574,,,,,,,,,,,696.0,0.014,,,people tested,24602637.0,18569701.0,7199616.0,130.0,526019.0,301172.0,47.95,36.19,14.03,0.0,5870.0,258213.0,0.503,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-29,196806.0,1707.0,1581.857,2089.0,4.0,3.286,3835.987,33.271,30.832,40.717,0.078,0.064,1.01,285.0,5.555,,,,,,,,,,,696.0,0.014,,,people tested,24997095.0,18918791.0,7245087.0,140.0,394458.0,328411.0,48.72,36.88,14.12,0.0,6401.0,287810.0,0.561,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-30,198345.0,1539.0,1569.0,2095.0,6.0,3.857,3865.984,29.997,30.582,40.834,0.117,0.075,0.99,299.0,5.828,,,,,,,,,,,696.0,0.014,,,people tested,25557969.0,19417371.0,7307490.0,145.0,560874.0,378510.0,49.82,37.85,14.24,0.0,7378.0,337901.0,0.659,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-07-31,199787.0,1442.0,1562.714,2098.0,3.0,3.571,3894.09,28.106,30.459,40.893,0.058,0.07,0.99,317.0,6.179,,,,,,,,,,,696.0,0.014,,,people tested,25789716.0,19634123.0,7322535.0,150.0,231747.0,405462.0,50.27,38.27,14.27,0.0,7903.0,364549.0,0.711,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-01,201002.0,1215.0,1548.0,2099.0,1.0,3.143,3917.772,23.682,30.172,40.912,0.019,0.061,1.0,324.0,6.315,,,,,,,,,,,696.0,0.014,,,people tested,25819981.0,19662771.0,7324171.0,157.0,30265.0,409274.0,50.33,38.33,14.28,0.0,7977.0,368320.0,0.718,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2546.2,-0.52,7.13,-49.62851317
KOR,Asia,South Korea,2021-08-02,202203.0,1201.0,1524.571,2104.0,5.0,3.571,3941.181,23.409,29.716,41.01,0.097,0.07,1.0,326.0,6.354,,,,,,,,,,,696.0,0.014,,,people tested,26336326.0,20141050.0,7362360.0,166.0,516345.0,384816.0,51.33,39.26,14.35,0.0,7501.0,348010.0,0.678,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-03,203926.0,1723.0,1499.857,2106.0,2.0,3.286,3974.764,33.583,29.234,41.048,0.039,0.064,1.01,331.0,6.452,,,,,,,,,,,696.0,0.014,,,people tested,26667371.0,20362994.0,7471531.0,180.0,331045.0,370108.0,51.98,39.69,14.56,0.0,7214.0,324954.0,0.633,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-04,205702.0,1776.0,1514.714,2109.0,3.0,3.429,4009.38,34.616,29.524,41.107,0.058,0.067,1.04,329.0,6.413,,,,,,,,,,,696.0,0.014,,,people tested,26947024.0,20530682.0,7583620.0,198.0,279653.0,334912.0,52.52,40.02,14.78,0.0,6528.0,280140.0,0.546,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-05,207406.0,1704.0,1514.286,2113.0,4.0,3.429,4042.593,33.213,29.515,41.185,0.078,0.067,1.07,369.0,7.192,,,,,,,,,,,696.0,0.014,,,people tested,27271022.0,20725965.0,7712419.0,203.0,323998.0,324847.0,53.15,40.4,15.03,0.0,6332.0,258168.0,0.503,49.07,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-06,209228.0,1822.0,1554.714,2116.0,3.0,3.0,4078.106,35.513,30.303,41.243,0.058,0.058,1.11,376.0,7.329,,,,,,,,,,,696.0,0.014,,,people tested,27686690.0,20983908.0,7870214.0,208.0,415668.0,304103.0,53.96,40.9,15.34,0.0,5927.0,223791.0,0.436,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-07,210956.0,1728.0,1595.571,2121.0,5.0,3.286,4111.787,33.681,31.1,41.341,0.097,0.064,1.13,377.0,7.348,,,,,,,,,,,696.0,0.014,,,people tested,27846874.0,21106829.0,7907516.0,216.0,160184.0,293880.0,54.28,41.14,15.41,0.0,5728.0,210387.0,0.41,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-08,212448.0,1492.0,1635.143,2125.0,4.0,3.714,4140.868,29.081,31.871,41.419,0.078,0.072,1.13,376.0,7.329,,,,,,,,,,,696.0,0.014,,,people tested,27878923.0,21135516.0,7910887.0,225.0,32049.0,294135.0,54.34,41.2,15.42,0.0,5733.0,210392.0,0.41,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2355.0,-0.48,3.35,-45.90179425
KOR,Asia,South Korea,2021-08-09,213987.0,1539.0,1683.429,2134.0,9.0,4.286,4170.865,29.997,32.812,41.594,0.175,0.084,1.14,367.0,7.153,,,,,,,,,,,696.0,0.014,,,people tested,28492611.0,21573642.0,8086488.0,250.0,613688.0,308041.0,55.54,42.05,15.76,0.0,6004.0,204656.0,0.399,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-10,216206.0,2219.0,1754.286,2135.0,1.0,4.143,4214.116,43.251,34.193,41.614,0.019,0.081,1.14,379.0,7.387,,,,,,,,,,,696.0,0.014,,,people tested,28928766.0,21838761.0,8257591.0,270.0,436155.0,323056.0,56.39,42.57,16.1,0.0,6297.0,210824.0,0.411,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-11,218192.0,1986.0,1784.286,2138.0,3.0,4.143,4252.826,38.71,34.778,41.672,0.058,0.081,1.1,387.0,7.543,,,,,,,,,,,696.0,0.014,,,people tested,29273220.0,22018400.0,8422437.0,290.0,344454.0,332314.0,57.06,42.92,16.42,0.0,6477.0,212531.0,0.414,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-12,220182.0,1990.0,1825.143,2144.0,6.0,4.429,4291.613,38.788,35.574,41.789,0.117,0.086,1.08,372.0,7.251,,,,,,,,,,,696.0,0.014,,,people tested,30151344.0,22188784.0,9130203.0,309.0,878124.0,411475.0,58.77,43.25,17.8,0.0,8020.0,208974.0,0.407,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-13,222111.0,1929.0,1840.429,2148.0,4.0,4.571,4329.212,37.599,35.872,41.867,0.078,0.089,1.07,369.0,7.192,,,,,,,,,,,696.0,0.014,,,people tested,31018388.0,22433865.0,9752225.0,324.0,867044.0,475957.0,60.46,43.73,19.01,0.0,9277.0,207137.0,0.404,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-14,223928.0,1817.0,1853.143,2156.0,8.0,5.0,4364.627,35.416,36.12,42.023,0.156,0.097,1.06,386.0,7.524,,,,,,,,,,,696.0,0.014,,,people tested,31346091.0,22578000.0,9935808.0,343.0,327703.0,499888.0,61.1,44.01,19.37,0.0,9743.0,210167.0,0.41,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-15,225481.0,1553.0,1861.857,2167.0,11.0,6.0,4394.897,30.27,36.29,42.237,0.214,0.117,1.04,374.0,7.29,,,,,,,,,,,696.0,0.014,,,people tested,31371503.0,22597097.0,9942140.0,366.0,25412.0,498940.0,61.15,44.04,19.38,0.0,9725.0,208797.0,0.407,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2220.4,-0.44,2.37,-43.27827769
KOR,Asia,South Korea,2021-08-16,226854.0,1373.0,1838.143,2173.0,6.0,5.571,4421.658,26.761,35.828,42.354,0.117,0.109,1.0,353.0,6.88,,,,,,,,,,,696.0,0.014,,,people tested,32302538.0,23270231.0,10200076.0,403.0,931035.0,544275.0,62.96,45.36,19.88,0.0,10609.0,242370.0,0.472,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-17,228657.0,1803.0,1778.714,2178.0,5.0,6.143,4456.801,35.143,34.669,42.452,0.097,0.12,0.98,354.0,6.9,,,,,,,,,,,696.0,0.014,,,people tested,33526079.0,23996677.0,10697192.0,440.0,1223541.0,656759.0,65.35,46.77,20.85,0.0,12801.0,308274.0,0.601,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-18,230808.0,2151.0,1802.286,2191.0,13.0,7.571,4498.727,41.926,35.129,42.705,0.253,0.148,1.04,366.0,7.134,,,,,,,,,,,696.0,0.014,,,people tested,34372275.0,24521781.0,11018320.0,479.0,846196.0,728436.0,67.0,47.8,21.48,0.0,14198.0,357626.0,0.697,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-19,232859.0,2051.0,1811.0,2197.0,6.0,7.571,4538.703,39.976,35.299,42.822,0.117,0.148,1.04,390.0,7.602,,,,,,,,,,,696.0,0.014,,,people tested,35173339.0,25028038.0,11313145.0,525.0,801064.0,717428.0,68.56,48.78,22.05,0.0,13984.0,405608.0,0.791,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-08-20,234739.0,1880.0,1804.0,2202.0,5.0,7.714,4575.347,36.643,35.162,42.92,0.097,0.15,1.01,385.0,7.504,,,,,,,,,,,696.0,0.014,,,people tested,36200189.0,25720461.0,11647610.0,552.0,1026850.0,740257.0,70.56,50.13,22.7,0.0,14429.0,469514.0,0.915,50.93,51305184.0,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
